1, 0, 0, 0, -2.7391e-33, 0, 0, 7.35114e-18, 0, 4.93432e-17, 3, 
0, 1, 0, 0, 0, 0, 0, 2.31611e-18, 0, 0, -4.5, 
0, 0, 1, 0, 0, 0, 0, -3.52452e-18, 0, 0, 7, 
-0, -0, -0, 1, -0, -0, -0, -5.5486e-17, -0, -0, 8, 
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3.5, 
-0, -0, -0, -0, 2.15328e-17, 1, -0, -0, -0, -0, 2, 
-0, -0, -0, -0, 1.88651e-17, -0, 1, -0, -0, -0, 4, 
0, 0, 0, 0, 3.35406e-17, 0, 0, 1, 0, 0, -3.5, 
0, 0, 0, 0, -4.13005e-17, 0, 0, 0, 1, 0, 2, 
0, 0, 0, 0, -9.18448e-17, 0, 0, 0, 0, 1, 1.5, 
